root_id,x_coord,score,y_level
720575940603215532,6.716268420104007e-05,9.814568914475192,2
720575940603225312,6.468221347168644e-05,-17.447293091018363,4
720575940603231916,6.707870047221781e-05,8.136465866802194,2
720575940603233248,6.698972084412413e-05,-22.890236364379792,4
720575940603235500,6.647833426847826e-05,-32.37353982270933,5
720575940603238828,6.699292913626379e-05,-30.403168287309356,5
720575940603240876,6.653296572633343e-05,-24.64507454546383,4
720575940603250860,6.650809696885141e-05,-25.497641702492167,5
720575940603266592,6.687545505747899e-05,2.742664746363141,2
720575940603268064,6.711190213595179e-05,-0.5711428802497831,2
720575940603268780,6.711013762179395e-05,-8.929347862843,3
720575940603272038,6.528984208738849e-05,-13.368883825847687,3
720575940603274272,6.646223348111117e-05,-34.2916185860142,5
720575940603279648,6.684360508025199e-05,-15.900888815997297,4
720575940603295200,6.716289758181481e-05,0.826864169703797,2
720575940603314144,6.697042953068735e-05,-1.1696000842801024,2
720575940603314656,6.716686913791682e-05,-2.791646570442621,3
720575940603317216,6.716707652569401e-05,-7.154448827484385,3
720575940603318240,6.449956120075707e-05,1.8524275803289476,2
720575940603327916,6.706075646255468e-05,11.789569576540698,2
720575940603331686,6.650941968267031e-05,11.026075159928345,2
720575940603333804,6.700900917828816e-05,4.936711004756754,2
720575940603338156,6.329862757841961e-05,-14.977860973155757,4
720575940603339232,6.713534433633263e-05,0.2401928818262512,2
720575940603349216,6.416255998208098e-05,-16.531873110983724,4
720575940603352748,6.63722718473364e-05,-26.24066754158096,5
720575940603356128,6.721757009412084e-05,42.41474461809872,1
720575940603356896,6.741242812680005e-05,-5.935702612119606,3
720575940603365980,6.719402546538568e-05,-1.9440900036859112,3
720575940603366112,6.721319105300284e-05,11.093503147709786,2
720575940603372460,6.546519528526909e-05,0.015697264895887,2
720575940603373916,6.722108873307082e-05,-6.896769764345298,3
720575940603374624,6.677396776571067e-05,0.8302976794462693,2
720575940603379168,6.430039681224397e-05,3.899510149144926,2
720575940603383008,6.711876915289027e-05,10.533741684738606,2
720575940603384748,6.710798580869385e-05,12.358577479867698,2
720575940603390380,6.388375271856568e-05,-12.32069812203846,3
720575940603391404,6.663972075402716e-05,-27.781779159633903,5
720575940603391712,6.709897808926445e-05,-5.447342498247585,3
720575940603391778,6.196164033749573e-05,-16.499101239839998,4
720575940603392546,6.17953886436225e-05,-8.578333137149531,3
720575940603394272,6.72316609829967e-05,-4.862202077410959,3
720575940603397088,6.690321055252495e-05,5.2290565293454,2
720575940603402412,6.652994726486167e-05,-4.149742281870137,3
720575940603404834,6.38467363767649e-05,-14.833741059110228,4
720575940603406258,4.652418041582523e-05,62.14850431724246,1
720575940603407328,6.702723446239665e-05,-1.9583197434318425,3
720575940603408608,6.758141418632298e-05,-3.988371027178205,3
720575940603409632,6.722681516602722e-05,-84.81143077986107,5
720575940603430112,6.731816311405104e-05,25.143747305151233,2
720575940603435232,6.716242020579546e-05,57.88729191056036,1
720575940603439020,6.693319289855816e-05,15.513699244433756,2
720575940603441632,6.639352158859478e-05,11.07057298696056,2
720575940603446374,6.708686777895032e-05,-3.7155656696368218,3
720575940603449010,5.8077591095842974e-05,77.24752843478242,1
720575940603452384,6.512764164551808e-05,-14.74079631961003,4
720575940603453286,6.698047048744123e-05,-4.7092470136119555,3
720575940603453542,6.652599186417923e-05,-12.043246023367786,3
720575940603455846,6.693894891036489e-05,-8.527534017168321,3
720575940603456288,6.671339625914435e-05,2.650921245640333,2
720575940603457760,6.485765721732676e-05,8.169239198856856,2
720575940603460640,6.61761305016281e-05,29.852892001203905,1
720575940603461478,0.0001021640092437,0.1832389944768304,2
720575940603464672,6.712812674100187e-05,18.155340325238356,2
